vm_id,current_size,current_cost,recommended_size,new_cost,monthly_savings
vm-101063,Standard_F2s_v2,58.76,Standard_B2s,30.37,28.389999999999997
vm-103647,Standard_F2s_v2,58.72,Standard_B1s,7.59,51.129999999999995
vm-102392,Standard_F2s_v2,58.71,Standard_B2s,30.37,28.34
vm-102336,Standard_F2s_v2,58.66,Standard_B2s,30.37,28.289999999999996
vm-100039,Standard_F2s_v2,58.65,Standard_B2s,30.37,28.279999999999998
vm-100804,Standard_F2s_v2,58.64,Standard_B2s,30.37,28.27
vm-104414,Standard_F2s_v2,58.64,Standard_B1s,7.59,51.05
vm-104172,Standard_F2s_v2,58.61,Standard_B2s,30.37,28.24
vm-101274,Standard_F2s_v2,58.59,Standard_B1s,7.59,51.0
vm-104432,Standard_F2s_v2,58.57,Standard_B2s,30.37,28.2
vm-103433,Standard_F2s_v2,58.56,Standard_B2s,30.37,28.19
vm-102898,Standard_F2s_v2,58.56,Standard_B2s,30.37,28.19
vm-102875,Standard_F2s_v2,58.56,Standard_B2s,30.37,28.19
vm-103280,Standard_F2s_v2,58.53,Standard_B1s,7.59,50.94
vm-101064,Standard_F2s_v2,58.52,Standard_B2s,30.37,28.150000000000002
vm-100452,Standard_F2s_v2,58.5,Standard_B2s,30.37,28.13
vm-103939,Standard_F2s_v2,58.49,Standard_B2s,30.37,28.12
vm-101345,Standard_F2s_v2,58.47,Standard_B2s,30.37,28.099999999999998
vm-102063,Standard_F2s_v2,58.47,Standard_B2s,30.37,28.099999999999998
vm-102980,Standard_F2s_v2,58.46,Standard_B2s,30.37,28.09
vm-100341,Standard_F2s_v2,58.4,Standard_B1s,7.59,50.81
vm-101557,Standard_F2s_v2,58.39,Standard_B2s,30.37,28.02
vm-103987,Standard_F2s_v2,58.36,Standard_B2s,30.37,27.99
vm-104444,Standard_F2s_v2,58.34,Standard_B2s,30.37,27.970000000000002
vm-102056,Standard_F2s_v2,58.32,Standard_B2s,30.37,27.95
vm-103021,Standard_F2s_v2,58.32,Standard_B2s,30.37,27.95
vm-101524,Standard_F2s_v2,58.32,Standard_B2s,30.37,27.95
vm-103123,Standard_F2s_v2,58.28,Standard_B2s,30.37,27.91
vm-103843,Standard_F2s_v2,58.28,Standard_B2s,30.37,27.91
vm-100861,Standard_F2s_v2,58.27,Standard_B2s,30.37,27.900000000000002
vm-101210,Standard_F2s_v2,58.26,Standard_B1s,7.59,50.67
vm-100857,Standard_F2s_v2,58.24,Standard_B1s,7.59,50.650000000000006
vm-103105,Standard_F2s_v2,58.24,Standard_B2s,30.37,27.87
vm-104228,Standard_F2s_v2,58.22,Standard_B2s,30.37,27.849999999999998
vm-102123,Standard_F2s_v2,58.21,Standard_B2s,30.37,27.84
vm-104827,Standard_D1s_v3,41.2,Standard_B2s,30.37,10.830000000000002
vm-101028,Standard_D1s_v3,41.2,Standard_B2s,30.37,10.830000000000002
vm-100016,Standard_D1s_v3,41.19,Standard_B1s,7.59,33.599999999999994
vm-104974,Standard_D1s_v3,41.18,Standard_B1s,7.59,33.59
vm-104077,Standard_D1s_v3,41.18,Standard_B1s,7.59,33.59
vm-101538,Standard_D1s_v3,41.18,Standard_B1s,7.59,33.59
vm-104310,Standard_D1s_v3,41.17,Standard_B1s,7.59,33.58
vm-104808,Standard_D1s_v3,41.17,Standard_B2s,30.37,10.8
vm-103398,Standard_D1s_v3,41.15,Standard_B2s,30.37,10.779999999999998
vm-103519,Standard_D1s_v3,41.15,Standard_B1s,7.59,33.56
vm-103144,Standard_D1s_v3,41.14,Standard_B1s,7.59,33.55
vm-100598,Standard_D1s_v3,41.14,Standard_B1s,7.59,33.55
vm-100602,Standard_D1s_v3,41.14,Standard_B1s,7.59,33.55
vm-101203,Standard_D1s_v3,41.13,Standard_B2s,30.37,10.760000000000002
vm-100908,Standard_D1s_v3,41.13,Standard_B1s,7.59,33.540000000000006
vm-101518,Standard_D1s_v3,41.13,Standard_B1s,7.59,33.540000000000006
vm-102779,Standard_D1s_v3,41.12,Standard_B2s,30.37,10.749999999999996
vm-100895,Standard_D1s_v3,41.12,Standard_B1s,7.59,33.53
vm-104195,Standard_D1s_v3,41.12,Standard_B1s,7.59,33.53
vm-102821,Standard_D1s_v3,41.11,Standard_B2s,30.37,10.739999999999998
vm-100964,Standard_D1s_v3,41.11,Standard_B2s,30.37,10.739999999999998
vm-103907,Standard_D1s_v3,41.11,Standard_B2s,30.37,10.739999999999998
vm-102092,Standard_D1s_v3,41.1,Standard_B1s,7.59,33.510000000000005
vm-103723,Standard_D1s_v3,41.1,Standard_B1s,7.59,33.510000000000005
vm-101847,Standard_D1s_v3,41.1,Standard_B1s,7.59,33.510000000000005
vm-104543,Standard_D1s_v3,41.09,Standard_B1s,7.59,33.5
vm-100617,Standard_D1s_v3,41.08,Standard_B2s,30.37,10.709999999999997
vm-102447,Standard_D1s_v3,41.08,Standard_B2s,30.37,10.709999999999997
vm-102480,Standard_D1s_v3,41.08,Standard_B2s,30.37,10.709999999999997
vm-103755,Standard_D1s_v3,41.08,Standard_B1s,7.59,33.489999999999995
vm-104282,Standard_D1s_v3,41.07,Standard_B1s,7.59,33.480000000000004
vm-101340,Standard_D1s_v3,41.06,Standard_B1s,7.59,33.47
vm-103104,Standard_D1s_v3,41.06,Standard_B1s,7.59,33.47
vm-103214,Standard_D1s_v3,41.06,Standard_B2s,30.37,10.690000000000001
vm-104819,Standard_D1s_v3,41.06,Standard_B2s,30.37,10.690000000000001
vm-101867,Standard_D1s_v3,41.06,Standard_B1s,7.59,33.47
vm-103974,Standard_D1s_v3,41.04,Standard_B2s,30.37,10.669999999999998
vm-101397,Standard_D1s_v3,41.04,Standard_B2s,30.37,10.669999999999998
vm-101966,Standard_D1s_v3,41.04,Standard_B1s,7.59,33.45
vm-101624,Standard_D1s_v3,41.04,Standard_B1s,7.59,33.45
vm-100124,Standard_D1s_v3,41.03,Standard_B1s,7.59,33.44
vm-103983,Standard_D1s_v3,41.02,Standard_B1s,7.59,33.43000000000001
vm-101400,Standard_D1s_v3,41.02,Standard_B2s,30.37,10.650000000000002
vm-103765,Standard_D1s_v3,41.02,Standard_B1s,7.59,33.43000000000001
vm-101260,Standard_D1s_v3,41.02,Standard_B1s,7.59,33.43000000000001
vm-103702,Standard_D1s_v3,41.02,Standard_B1s,7.59,33.43000000000001
vm-101601,Standard_D1s_v3,41.01,Standard_B1s,7.59,33.42
vm-104396,Standard_D1s_v3,41.01,Standard_B2s,30.37,10.639999999999997
vm-103938,Standard_D1s_v3,41.01,Standard_B1s,7.59,33.42
vm-102068,Standard_D1s_v3,41.01,Standard_B1s,7.59,33.42
vm-104530,Standard_D1s_v3,41.0,Standard_B1s,7.59,33.41
vm-102004,Standard_D1s_v3,41.0,Standard_B1s,7.59,33.41
vm-102094,Standard_D1s_v3,40.99,Standard_B1s,7.59,33.400000000000006
vm-102038,Standard_D1s_v3,40.97,Standard_B2s,30.37,10.599999999999998
vm-101111,Standard_D1s_v3,40.95,Standard_B2s,30.37,10.580000000000002
vm-103800,Standard_D1s_v3,40.95,Standard_B1s,7.59,33.36
vm-103367,Standard_D1s_v3,40.95,Standard_B2s,30.37,10.580000000000002
vm-102566,Standard_D1s_v3,40.93,Standard_B2s,30.37,10.559999999999999
vm-101530,Standard_D1s_v3,40.93,Standard_B1s,7.59,33.34
vm-102741,Standard_D1s_v3,40.93,Standard_B1s,7.59,33.34
vm-102229,Standard_D1s_v3,40.92,Standard_B1s,7.59,33.33
vm-101807,Standard_D1s_v3,40.92,Standard_B1s,7.59,33.33
vm-102470,Standard_D1s_v3,40.91,Standard_B1s,7.59,33.31999999999999
vm-103835,Standard_D1s_v3,40.91,Standard_B1s,7.59,33.31999999999999
vm-104712,Standard_D1s_v3,40.9,Standard_B2s,30.37,10.529999999999998
vm-101563,Standard_D1s_v3,40.88,Standard_B1s,7.59,33.290000000000006
vm-104339,Standard_D1s_v3,40.88,Standard_B2s,30.37,10.510000000000002
vm-100992,Standard_D1s_v3,40.88,Standard_B1s,7.59,33.290000000000006
vm-100084,Standard_D1s_v3,40.86,Standard_B2s,30.37,10.489999999999998
vm-103416,Standard_D1s_v3,40.86,Standard_B1s,7.59,33.269999999999996
vm-103052,Standard_D1s_v3,40.86,Standard_B2s,30.37,10.489999999999998
vm-104219,Standard_D1s_v3,40.85,Standard_B2s,30.37,10.48
vm-102709,Standard_D1s_v3,40.85,Standard_B1s,7.59,33.260000000000005
vm-104295,Standard_D1s_v3,40.85,Standard_B2s,30.37,10.48
vm-103591,Standard_D1s_v3,40.84,Standard_B1s,7.59,33.25
vm-102942,Standard_D1s_v3,40.84,Standard_B2s,30.37,10.470000000000002
vm-102465,Standard_D1s_v3,40.84,Standard_B1s,7.59,33.25
vm-101016,Standard_D1s_v3,40.83,Standard_B1s,7.59,33.239999999999995
vm-101169,Standard_D1s_v3,40.83,Standard_B1s,7.59,33.239999999999995
vm-104658,Standard_D1s_v3,40.81,Standard_B1s,7.59,33.22
vm-101118,Standard_D1s_v3,40.81,Standard_B1s,7.59,33.22
vm-103120,Standard_D1s_v3,40.8,Standard_B2s,30.37,10.429999999999996
vm-100151,Standard_D1s_v3,40.8,Standard_B1s,7.59,33.209999999999994
vm-102376,Standard_D1s_v3,40.79,Standard_B1s,7.59,33.2
vm-101133,Standard_D1s_v3,40.77,Standard_B2s,30.37,10.400000000000002
vm-100621,Standard_D1s_v3,40.76,Standard_B2s,30.37,10.389999999999997
vm-104561,Standard_D1s_v3,40.76,Standard_B1s,7.59,33.17
vm-103954,Standard_D1s_v3,40.76,Standard_B1s,7.59,33.17
vm-101526,Standard_D1s_v3,40.75,Standard_B1s,7.59,33.16
vm-103624,Standard_D1s_v3,40.75,Standard_B1s,7.59,33.16
vm-103332,Standard_D1s_v3,40.74,Standard_B1s,7.59,33.150000000000006
vm-104015,Standard_D1s_v3,40.74,Standard_B1s,7.59,33.150000000000006
vm-104572,Standard_D1s_v3,40.73,Standard_B2s,30.37,10.359999999999996
vm-102923,Standard_D1s_v3,40.73,Standard_B2s,30.37,10.359999999999996
vm-102291,Standard_D1s_v3,40.73,Standard_B2s,30.37,10.359999999999996
vm-104542,Standard_D1s_v3,40.73,Standard_B1s,7.59,33.14
vm-100117,Standard_D1s_v3,40.72,Standard_B2s,30.37,10.349999999999998
vm-103948,Standard_D1s_v3,40.72,Standard_B2s,30.37,10.349999999999998
vm-100682,Standard_D1s_v3,40.72,Standard_B2s,30.37,10.349999999999998
vm-101878,Standard_D1s_v3,40.71,Standard_B2s,30.37,10.34
vm-102998,Standard_D1s_v3,40.71,Standard_B1s,7.59,33.120000000000005
vm-102824,Standard_D1s_v3,40.71,Standard_B1s,7.59,33.120000000000005
vm-104315,Standard_D1s_v3,40.7,Standard_B2s,30.37,10.330000000000002
vm-100492,Standard_D1s_v3,40.7,Standard_B2s,30.37,10.330000000000002
vm-104614,Standard_D1s_v3,40.7,Standard_B1s,7.59,33.11
vm-101336,Standard_D1s_v3,40.7,Standard_B1s,7.59,33.11
vm-100135,Standard_D1s_v3,40.7,Standard_B1s,7.59,33.11
vm-102424,Standard_D1s_v3,40.7,Standard_B2s,30.37,10.330000000000002
vm-104977,Standard_D1s_v3,40.7,Standard_B2s,30.37,10.330000000000002
vm-104777,Standard_D1s_v3,40.69,Standard_B1s,7.59,33.099999999999994
vm-104435,Standard_D1s_v3,40.69,Standard_B2s,30.37,10.319999999999997
vm-101231,Standard_D1s_v3,40.68,Standard_B2s,30.37,10.309999999999999
vm-101635,Standard_D1s_v3,40.68,Standard_B1s,7.59,33.09
vm-100184,Standard_D1s_v3,40.68,Standard_B1s,7.59,33.09
vm-101173,Standard_D1s_v3,40.68,Standard_B2s,30.37,10.309999999999999
vm-103065,Standard_D1s_v3,40.66,Standard_B1s,7.59,33.06999999999999
vm-101580,Standard_D1s_v3,40.66,Standard_B1s,7.59,33.06999999999999
vm-101753,Standard_D1s_v3,40.66,Standard_B1s,7.59,33.06999999999999
vm-101747,Standard_D1s_v3,40.66,Standard_B1s,7.59,33.06999999999999
vm-103482,Standard_D1s_v3,40.66,Standard_B1s,7.59,33.06999999999999
vm-100253,Standard_D1s_v3,40.65,Standard_B2s,30.37,10.279999999999998
vm-102909,Standard_D1s_v3,40.62,Standard_B1s,7.59,33.03
vm-104763,Standard_D1s_v3,40.62,Standard_B2s,30.37,10.249999999999996
vm-103734,Standard_D1s_v3,40.6,Standard_B1s,7.59,33.010000000000005
vm-104880,Standard_D1s_v3,40.6,Standard_B2s,30.37,10.23
vm-103708,Standard_D1s_v3,40.6,Standard_B1s,7.59,33.010000000000005
vm-104428,Standard_D1s_v3,40.59,Standard_B2s,30.37,10.220000000000002
vm-103768,Standard_D1s_v3,40.59,Standard_B2s,30.37,10.220000000000002
vm-101554,Standard_D1s_v3,40.59,Standard_B1s,7.59,33.0
vm-103883,Standard_D1s_v3,40.58,Standard_B1s,7.59,32.989999999999995
vm-104925,Standard_D1s_v3,40.58,Standard_B1s,7.59,32.989999999999995
vm-101525,Standard_D1s_v3,40.57,Standard_B1s,7.59,32.980000000000004
vm-104872,Standard_D1s_v3,40.57,Standard_B1s,7.59,32.980000000000004
vm-103347,Standard_D1s_v3,40.55,Standard_B2s,30.37,10.179999999999996
vm-102813,Standard_D1s_v3,40.55,Standard_B2s,30.37,10.179999999999996
vm-101039,Standard_D1s_v3,40.54,Standard_B2s,30.37,10.169999999999998
vm-103229,Standard_D1s_v3,40.53,Standard_B2s,30.37,10.16
vm-100015,Standard_D1s_v3,40.52,Standard_B2s,30.37,10.150000000000002
vm-101021,Standard_D1s_v3,40.52,Standard_B1s,7.59,32.93000000000001
vm-101332,Standard_D1s_v3,40.52,Standard_B2s,30.37,10.150000000000002
vm-100239,Standard_D1s_v3,40.51,Standard_B1s,7.59,32.92
vm-102617,Standard_D1s_v3,40.5,Standard_B1s,7.59,32.91
vm-103368,Standard_D1s_v3,40.5,Standard_B2s,30.37,10.129999999999999
vm-100944,Standard_D1s_v3,40.5,Standard_B2s,30.37,10.129999999999999
vm-103082,Standard_D1s_v3,40.49,Standard_B2s,30.37,10.120000000000001
vm-102433,Standard_D1s_v3,40.49,Standard_B1s,7.59,32.900000000000006
vm-102403,Standard_D1s_v3,40.49,Standard_B2s,30.37,10.120000000000001
vm-102665,Standard_D1s_v3,40.49,Standard_B2s,30.37,10.120000000000001
vm-102673,Standard_D1s_v3,40.48,Standard_B1s,7.59,32.89
vm-101702,Standard_D1s_v3,40.48,Standard_B1s,7.59,32.89
vm-100342,Standard_D1s_v3,40.48,Standard_B1s,7.59,32.89
vm-101071,Standard_D1s_v3,40.47,Standard_B1s,7.59,32.879999999999995
vm-102852,Standard_D1s_v3,40.46,Standard_B1s,7.59,32.870000000000005
vm-100505,Standard_D1s_v3,40.45,Standard_B1s,7.59,32.86
vm-100887,Standard_D1s_v3,40.45,Standard_B2s,30.37,10.080000000000002
vm-104893,Standard_D1s_v3,40.43,Standard_B2s,30.37,10.059999999999999
vm-104510,Standard_D1s_v3,40.42,Standard_B2s,30.37,10.05
vm-104060,Standard_D1s_v3,40.41,Standard_B2s,30.37,10.039999999999996
vm-104820,Standard_D1s_v3,40.41,Standard_B1s,7.59,32.81999999999999
vm-101999,Standard_D1s_v3,40.41,Standard_B1s,7.59,32.81999999999999
vm-103675,Standard_D1s_v3,40.41,Standard_B1s,7.59,32.81999999999999
vm-104168,Standard_D1s_v3,40.4,Standard_B2s,30.37,10.029999999999998
vm-104873,Standard_D1s_v3,40.4,Standard_B1s,7.59,32.81
vm-103303,Standard_D1s_v3,40.39,Standard_B2s,30.37,10.02
vm-102960,Standard_D1s_v3,40.38,Standard_B2s,30.37,10.010000000000002
vm-103625,Standard_D1s_v3,40.38,Standard_B2s,30.37,10.010000000000002
vm-102882,Standard_D1s_v3,40.38,Standard_B1s,7.59,32.790000000000006
vm-101412,Standard_D1s_v3,40.38,Standard_B2s,30.37,10.010000000000002
vm-103923,Standard_D1s_v3,40.37,Standard_B1s,7.59,32.78
vm-100606,Standard_D1s_v3,40.37,Standard_B1s,7.59,32.78
vm-103498,Standard_D1s_v3,40.36,Standard_B1s,7.59,32.769999999999996
vm-103073,Standard_D1s_v3,40.35,Standard_B1s,7.59,32.760000000000005
vm-102076,Standard_D1s_v3,40.34,Standard_B1s,7.59,32.75
vm-102879,Standard_D1s_v3,40.33,Standard_B1s,7.59,32.739999999999995
vm-100234,Standard_D1s_v3,40.32,Standard_B2s,30.37,9.95
vm-102526,Standard_D1s_v3,40.32,Standard_B2s,30.37,9.95
vm-104079,Standard_D1s_v3,40.32,Standard_B1s,7.59,32.730000000000004
vm-103653,Standard_D1s_v3,40.31,Standard_B2s,30.37,9.940000000000001
vm-104641,Standard_D1s_v3,40.3,Standard_B1s,7.59,32.709999999999994
vm-104183,Standard_D1s_v3,40.28,Standard_B2s,30.37,9.91
vm-102289,Standard_D1s_v3,40.28,Standard_B2s,30.37,9.91
vm-103226,Standard_D1s_v3,40.28,Standard_B2s,30.37,9.91
vm-101527,Standard_D1s_v3,40.27,Standard_B1s,7.59,32.68000000000001
vm-101295,Standard_D1s_v3,40.27,Standard_B2s,30.37,9.900000000000002
vm-101276,Standard_D1s_v3,40.26,Standard_B1s,7.59,32.67
vm-104581,Standard_D1s_v3,40.26,Standard_B1s,7.59,32.67
vm-100108,Standard_D1s_v3,40.24,Standard_B1s,7.59,32.650000000000006
vm-104446,Standard_D1s_v3,40.24,Standard_B1s,7.59,32.650000000000006
vm-101657,Standard_D1s_v3,40.23,Standard_B1s,7.59,32.64
vm-100019,Standard_D1s_v3,40.23,Standard_B1s,7.59,32.64
vm-103111,Standard_D1s_v3,40.23,Standard_B1s,7.59,32.64
vm-102777,Standard_D1s_v3,40.23,Standard_B1s,7.59,32.64
vm-100889,Standard_D1s_v3,40.22,Standard_B1s,7.59,32.629999999999995
vm-101820,Standard_D1s_v3,40.21,Standard_B2s,30.37,9.84
vm-103676,Standard_D1s_v3,40.21,Standard_B1s,7.59,32.620000000000005
vm-101066,Standard_D1s_v3,40.21,Standard_B1s,7.59,32.620000000000005
vm-100916,Standard_D1s_v3,40.21,Standard_B1s,7.59,32.620000000000005
vm-103171,Standard_D1s_v3,40.2,Standard_B1s,7.59,32.61
vm-100585,Standard_D1s_v3,40.2,Standard_B2s,30.37,9.830000000000002
vm-100502,Standard_D1s_v3,40.2,Standard_B1s,7.59,32.61
vm-100175,Standard_D1s_v3,40.2,Standard_B1s,7.59,32.61
vm-102650,Standard_D1s_v3,40.2,Standard_B1s,7.59,32.61
vm-104746,Standard_D1s_v3,40.2,Standard_B1s,7.59,32.61
vm-102725,Standard_D1s_v3,40.19,Standard_B1s,7.59,32.599999999999994
vm-101543,Standard_D1s_v3,40.19,Standard_B2s,30.37,9.819999999999997
vm-100527,Standard_D1s_v3,40.19,Standard_B2s,30.37,9.819999999999997
vm-100687,Standard_D1s_v3,40.19,Standard_B1s,7.59,32.599999999999994
vm-101401,Standard_D1s_v3,40.18,Standard_B2s,30.37,9.809999999999999
vm-101651,Standard_D1s_v3,40.18,Standard_B1s,7.59,32.59
vm-103236,Standard_D1s_v3,40.17,Standard_B1s,7.59,32.58
vm-101608,Standard_D1s_v3,40.17,Standard_B1s,7.59,32.58
vm-104049,Standard_D1s_v3,40.16,Standard_B2s,30.37,9.789999999999996
vm-102000,Standard_D1s_v3,40.16,Standard_B1s,7.59,32.56999999999999
vm-103181,Standard_D1s_v3,40.16,Standard_B2s,30.37,9.789999999999996
vm-103377,Standard_D1s_v3,40.15,Standard_B1s,7.59,32.56
vm-102990,Standard_D1s_v3,40.15,Standard_B2s,30.37,9.779999999999998
vm-101097,Standard_D1s_v3,40.15,Standard_B2s,30.37,9.779999999999998
vm-102847,Standard_D1s_v3,40.14,Standard_B1s,7.59,32.55
vm-104681,Standard_D1s_v3,40.14,Standard_B1s,7.59,32.55
vm-104724,Standard_D1s_v3,40.14,Standard_B1s,7.59,32.55
vm-102226,Standard_D1s_v3,40.14,Standard_B2s,30.37,9.77
vm-100224,Standard_D1s_v3,40.14,Standard_B2s,30.37,9.77
vm-100926,Standard_D1s_v3,40.14,Standard_B1s,7.59,32.55
vm-101737,Standard_D1s_v3,40.09,Standard_B1s,7.59,32.5
vm-101722,Standard_D1s_v3,40.09,Standard_B2s,30.37,9.720000000000002
vm-104439,Standard_D1s_v3,40.08,Standard_B1s,7.59,32.489999999999995
vm-101239,Standard_D1s_v3,40.08,Standard_B2s,30.37,9.709999999999997
vm-103386,Standard_D1s_v3,40.07,Standard_B1s,7.59,32.480000000000004
vm-100958,Standard_D1s_v3,40.05,Standard_B1s,7.59,32.459999999999994
vm-103050,Standard_D1s_v3,40.05,Standard_B2s,30.37,9.679999999999996
vm-103683,Standard_D1s_v3,40.05,Standard_B2s,30.37,9.679999999999996
vm-102407,Standard_D1s_v3,40.04,Standard_B1s,7.59,32.45
vm-101484,Standard_D1s_v3,40.03,Standard_B1s,7.59,32.44
vm-104828,Standard_D1s_v3,40.01,Standard_B1s,7.59,32.42
vm-101730,Standard_D1s_v3,40.0,Standard_B1s,7.59,32.41
vm-103151,Standard_D1s_v3,40.0,Standard_B1s,7.59,32.41
vm-102108,Standard_D1s_v3,40.0,Standard_B1s,7.59,32.41
vm-104803,Standard_D1s_v3,39.99,Standard_B2s,30.37,9.620000000000001
vm-101561,Standard_D1s_v3,39.99,Standard_B2s,30.37,9.620000000000001
vm-102172,Standard_D1s_v3,39.99,Standard_B2s,30.37,9.620000000000001
vm-103034,Standard_D1s_v3,39.98,Standard_B2s,30.37,9.609999999999996
vm-102181,Standard_D1s_v3,39.98,Standard_B1s,7.59,32.39
vm-100166,Standard_D1s_v3,39.98,Standard_B1s,7.59,32.39
vm-102596,Standard_D1s_v3,39.98,Standard_B1s,7.59,32.39
vm-104220,Standard_D1s_v3,39.97,Standard_B1s,7.59,32.379999999999995
vm-104426,Standard_D1s_v3,39.96,Standard_B2s,30.37,9.59
vm-102787,Standard_D1s_v3,39.96,Standard_B1s,7.59,32.370000000000005
vm-101862,Standard_D1s_v3,39.96,Standard_B2s,30.37,9.59
vm-104961,Standard_D1s_v3,39.96,Standard_B2s,30.37,9.59
vm-102030,Standard_D1s_v3,39.95,Standard_B2s,30.37,9.580000000000002
vm-100149,Standard_D1s_v3,39.95,Standard_B2s,30.37,9.580000000000002
vm-104647,Standard_D1s_v3,39.95,Standard_B2s,30.37,9.580000000000002
vm-103670,Standard_D1s_v3,39.95,Standard_B1s,7.59,32.36
vm-102525,Standard_D1s_v3,39.94,Standard_B1s,7.59,32.349999999999994
vm-100046,Standard_D1s_v3,39.94,Standard_B1s,7.59,32.349999999999994
vm-103460,Standard_D1s_v3,39.93,Standard_B1s,7.59,32.34
vm-102697,Standard_D1s_v3,39.93,Standard_B1s,7.59,32.34
vm-100663,Standard_D1s_v3,39.92,Standard_B1s,7.59,32.33
vm-102384,Standard_D1s_v3,39.92,Standard_B1s,7.59,32.33
vm-103699,Standard_D1s_v3,39.92,Standard_B1s,7.59,32.33
vm-100537,Standard_D1s_v3,39.91,Standard_B2s,30.37,9.539999999999996
vm-100317,Standard_D1s_v3,39.91,Standard_B1s,7.59,32.31999999999999
vm-100975,Standard_D1s_v3,39.91,Standard_B1s,7.59,32.31999999999999
vm-103270,Standard_D1s_v3,39.9,Standard_B2s,30.37,9.529999999999998
vm-104981,Standard_D1s_v3,39.9,Standard_B1s,7.59,32.31
vm-101803,Standard_D1s_v3,39.9,Standard_B1s,7.59,32.31
vm-104368,Standard_D1s_v3,39.9,Standard_B2s,30.37,9.529999999999998
vm-100669,Standard_D1s_v3,39.9,Standard_B1s,7.59,32.31
vm-104591,Standard_D1s_v3,39.88,Standard_B2s,30.37,9.510000000000002
vm-104359,Standard_D1s_v3,39.88,Standard_B1s,7.59,32.290000000000006
vm-100656,Standard_D1s_v3,39.87,Standard_B1s,7.59,32.28
vm-102614,Standard_D1s_v3,39.87,Standard_B1s,7.59,32.28
vm-104683,Standard_D1s_v3,39.87,Standard_B1s,7.59,32.28
vm-100730,Standard_D1s_v3,39.86,Standard_B2s,30.37,9.489999999999998
vm-103436,Standard_D1s_v3,39.85,Standard_B1s,7.59,32.260000000000005
vm-104484,Standard_D1s_v3,39.85,Standard_B2s,30.37,9.48
vm-102958,Standard_D1s_v3,39.85,Standard_B2s,30.37,9.48
vm-101262,Standard_D1s_v3,39.84,Standard_B2s,30.37,9.470000000000002
vm-104498,Standard_D1s_v3,39.84,Standard_B1s,7.59,32.25
vm-101808,Standard_D1s_v3,39.84,Standard_B2s,30.37,9.470000000000002
vm-101371,Standard_D1s_v3,39.84,Standard_B2s,30.37,9.470000000000002
vm-101070,Standard_D1s_v3,39.83,Standard_B1s,7.59,32.239999999999995
vm-101208,Standard_D1s_v3,39.83,Standard_B2s,30.37,9.459999999999997
vm-101392,Standard_D1s_v3,39.83,Standard_B1s,7.59,32.239999999999995
vm-103602,Standard_D1s_v3,39.83,Standard_B1s,7.59,32.239999999999995
vm-103829,Standard_D1s_v3,39.82,Standard_B2s,30.37,9.45
vm-101129,Standard_D1s_v3,39.82,Standard_B2s,30.37,9.45
vm-100637,Standard_D1s_v3,39.82,Standard_B2s,30.37,9.45
vm-102919,Standard_D1s_v3,39.82,Standard_B1s,7.59,32.230000000000004
vm-102143,Standard_D1s_v3,39.82,Standard_B1s,7.59,32.230000000000004
vm-100061,Standard_D1s_v3,39.81,Standard_B1s,7.59,32.22
vm-101626,Standard_D1s_v3,39.8,Standard_B2s,30.37,9.429999999999996
vm-102330,Standard_D1s_v3,39.79,Standard_B2s,30.37,9.419999999999998
vm-104564,Standard_D1s_v3,39.79,Standard_B1s,7.59,32.2
vm-103060,Standard_D1s_v3,39.78,Standard_B1s,7.59,32.19
vm-104778,Standard_D1s_v3,39.78,Standard_B2s,30.37,9.41
vm-102742,Standard_D1s_v3,39.78,Standard_B2s,30.37,9.41
vm-102003,Standard_D1s_v3,39.78,Standard_B2s,30.37,9.41
vm-104575,Standard_D1s_v3,39.78,Standard_B2s,30.37,9.41
vm-101094,Standard_D1s_v3,39.77,Standard_B1s,7.59,32.18000000000001
vm-101675,Standard_D1s_v3,39.77,Standard_B2s,30.37,9.400000000000002
vm-100929,Standard_D1s_v3,39.76,Standard_B2s,30.37,9.389999999999997
vm-103520,Standard_D1s_v3,39.76,Standard_B1s,7.59,32.17
vm-100620,Standard_D1s_v3,39.76,Standard_B2s,30.37,9.389999999999997
vm-104246,Standard_D1s_v3,39.75,Standard_B1s,7.59,32.16
vm-104839,Standard_D1s_v3,39.75,Standard_B1s,7.59,32.16
vm-104098,Standard_D1s_v3,39.75,Standard_B2s,30.37,9.379999999999999
vm-104927,Standard_D1s_v3,39.74,Standard_B1s,7.59,32.150000000000006
vm-104883,Standard_D1s_v3,39.74,Standard_B1s,7.59,32.150000000000006
vm-102174,Standard_D1s_v3,39.74,Standard_B1s,7.59,32.150000000000006
vm-102280,Standard_D1s_v3,39.74,Standard_B1s,7.59,32.150000000000006
vm-101188,Standard_D1s_v3,39.74,Standard_B2s,30.37,9.370000000000001
vm-100014,Standard_D1s_v3,39.74,Standard_B1s,7.59,32.150000000000006
vm-104021,Standard_D1s_v3,39.73,Standard_B1s,7.59,32.14
vm-101232,Standard_D1s_v3,39.72,Standard_B1s,7.59,32.129999999999995
vm-103949,Standard_D1s_v3,39.72,Standard_B1s,7.59,32.129999999999995
vm-103175,Standard_D1s_v3,39.72,Standard_B1s,7.59,32.129999999999995
vm-104201,Standard_D1s_v3,39.72,Standard_B1s,7.59,32.129999999999995
vm-103903,Standard_D1s_v3,39.71,Standard_B1s,7.59,32.120000000000005
vm-104874,Standard_D1s_v3,39.71,Standard_B1s,7.59,32.120000000000005
