vm_id,cluster_id,cluster_vm_count,current_size,cpu_cores,ram_gb,monthly_cost_usd,avg_cpu_usage_percent,avg_ram_usage_percent,cluster_avg_cpu_percent,cluster_avg_ram_percent
vm-102642,cluster-16,115,Standard_D4s_v3,4,16,136.97,36.74,48.62,32.42495652,35.61747826
vm-102643,cluster-38,99,Standard_E2s_v3,2,16,116.75,28.99,13.29,34.45858586,37.30060606
vm-102644,cluster-46,84,Standard_B1s,1,1,8.14,26.74,11.53,29.13321429,31.1272619
vm-102645,cluster-1,98,Standard_B2s,2,4,22.6,22.25,13.5,29.765,34.26387755
vm-102646,cluster-49,103,Standard_M8ms,8,192,1519.11,18.32,20.51,30.55339806,35.20300971
vm-102647,cluster-11,98,Standard_D2s_v3,2,8,70.6,52.82,30.66,30.00326531,31.15336735
vm-102648,cluster-35,92,Standard_F2s_v2,2,4,60.7,16.64,1,30.91619565,31.5298913
vm-102649,cluster-43,99,Standard_F2s_v2,2,4,59.09,17.5,21.26,28.22444444,31.18787879
vm-102650,cluster-29,108,Standard_D1s_v3,1,3,40.2,11.03,22.2,29.33583333,30.73490741
vm-102651,cluster-37,101,Standard_B2s,2,4,22.16,17.86,12.93,30.84445545,32.48534653
vm-102652,cluster-17,106,Standard_B2s,2,4,22.23,9.88,8.37,32.69113208,34.37858491
vm-102653,cluster-39,113,Standard_B1s,1,1,7.98,1.83,24.55,28.6359292,30.87619469
vm-102654,cluster-42,115,Standard_B4ms,4,16,80.98,29.9,29.9,31.29747826,33.29347826
vm-102655,cluster-28,99,Standard_F2s_v2,2,4,61.36,30.89,52.19,31.59616162,32.48343434
vm-102656,cluster-29,108,Standard_E4s_v3,4,32,204.77,22.44,22.26,29.33583333,30.73490741
vm-102657,cluster-43,99,Standard_E4s_v3,4,32,195.5,18.96,15.52,28.22444444,31.18787879
vm-102658,cluster-3,100,Standard_D1s_v3,1,3,39.03,17.31,13.58,29.0927,33.2273
vm-102659,cluster-10,114,Standard_F4s_v2,4,8,112.27,30,55.92,28.53166667,32.41350877
vm-102660,cluster-42,115,Standard_F2s_v2,2,4,60.41,50.4,60.25,31.29747826,33.29347826
vm-102661,cluster-14,84,Standard_DS4_v2,8,16,266.73,17.51,20.62,30.01452381,33.89202381
vm-102662,cluster-12,107,Standard_D1s_v3,1,3,39.99,52.26,43.68,28.98738318,31.40728972
vm-102663,cluster-47,87,Standard_F4s_v2,4,8,106.9,58.61,54.74,29.85241379,31.44597701
vm-102664,cluster-42,115,Standard_E2s_v3,2,16,122.26,58.45,42.7,31.29747826,33.29347826
vm-102665,cluster-30,91,Standard_D1s_v3,1,3,40.49,16.08,22.31,30.92164835,31.86230769
vm-102666,cluster-32,86,Standard_B1s,1,1,7.88,20.73,16.14,28.06523256,30.29674419
vm-102667,cluster-32,86,Standard_F4s_v2,4,8,113.21,15.78,29.9,28.06523256,30.29674419
vm-102668,cluster-42,115,Standard_B4ms,4,16,79.37,29.9,28.94,31.29747826,33.29347826
vm-102669,cluster-32,86,Standard_D1s_v3,1,3,38.84,17.73,29.9,28.06523256,30.29674419
vm-102670,cluster-26,115,Standard_E2s_v3,2,16,118.1,26.01,23.01,31.49956522,33.43756522
vm-102671,cluster-1,98,Standard_B2s,2,4,22.42,51.25,30,29.765,34.26387755
vm-102672,cluster-42,115,Standard_DS3_v2,4,8,133.33,45.63,49.54,31.29747826,33.29347826
vm-102673,cluster-2,111,Standard_D1s_v3,1,3,40.48,13.49,13.46,32.70495495,34.45828829
vm-102674,cluster-17,106,Standard_DS4_v2,8,16,259.14,45.62,51.67,32.69113208,34.37858491
vm-102675,cluster-30,91,Standard_D1s_v3,1,3,40.26,43.21,31.03,30.92164835,31.86230769
vm-102676,cluster-39,113,Standard_B2s,2,4,21.51,18.88,3.38,28.6359292,30.87619469
vm-102677,cluster-7,98,Standard_B1s,1,1,7.78,71.01,81.39,30.36265306,31.53826531
vm-102678,cluster-27,85,Standard_B1s,1,1,8.04,15.54,23.41,31.456,34.09611765
vm-102679,cluster-9,107,Standard_D2s_v3,2,8,69.42,39.53,39.9,28.79214953,31.77672897
vm-102680,cluster-22,97,Standard_D1s_v3,1,3,39.15,56.79,35.58,29.02226804,31.79835052
vm-102681,cluster-34,89,Standard_E4s_v3,4,32,205.86,20.91,7.99,32.59314607,34.07651685
vm-102682,cluster-46,84,Standard_B1s,1,1,7.78,16.84,14.33,29.13321429,31.1272619
vm-102683,cluster-49,103,Standard_B2s,2,4,22.05,48.18,46.45,30.55339806,35.20300971
vm-102684,cluster-1,98,Standard_B2s,2,4,22.06,23.34,28.85,29.765,34.26387755
vm-102685,cluster-9,107,Standard_B1s,1,1,8.18,51.32,66.55,28.79214953,31.77672897
vm-102686,cluster-20,87,Standard_B1s,1,1,8.18,60.92,30,29.1954023,31.26563218
vm-102687,cluster-19,106,Standard_F2s_v2,2,4,61.66,17.48,8.04,33.03849057,36.94792453
vm-102688,cluster-36,96,Standard_D2s_v3,2,8,69.37,30,47.34,31.16125,32.08541667
vm-102689,cluster-40,78,Standard_B2s,2,4,22.01,18.71,21.85,29.16679487,30.12717949
vm-102690,cluster-45,86,Standard_D2s_v3,2,8,68.15,16.69,18.74,27.955,31.71430233
vm-102691,cluster-4,102,Standard_E2s_v3,2,16,123.59,48.48,69.82,28.31901961,30.97411765
vm-102692,cluster-9,107,Standard_B1s,1,1,7.98,18.94,23.15,28.79214953,31.77672897
vm-102693,cluster-41,98,Standard_F2s_v2,2,4,58.77,18.38,10.38,27.47755102,29.77244898
vm-102694,cluster-22,97,Standard_M8ms,8,192,1485.78,22.23,18.89,29.02226804,31.79835052
vm-102695,cluster-18,114,Standard_D2s_v3,2,8,70.43,19.88,10.96,29.90236842,30.61052632
vm-102696,cluster-12,107,Standard_F4s_v2,4,8,113.23,14.2,15.62,28.98738318,31.40728972
vm-102697,cluster-42,115,Standard_D1s_v3,1,3,39.93,22.51,16.09,31.29747826,33.29347826
vm-102698,cluster-43,99,Standard_D4s_v3,4,16,142.3,5.74,15.56,28.22444444,31.18787879
vm-102699,cluster-39,113,Standard_D4s_v3,4,16,136.6,15.57,24.43,28.6359292,30.87619469
vm-102700,cluster-9,107,Standard_D2s_v3,2,8,69.73,20.32,16.72,28.79214953,31.77672897
vm-102701,cluster-6,94,Standard_D16s_v3,16,64,560.48,15.39,13.11,31.27457447,33.8856383
vm-102702,cluster-19,106,Standard_B1s,1,1,7.84,49.71,64.61,33.03849057,36.94792453
vm-102703,cluster-48,103,Standard_B1s,1,1,7.8,15.94,10.83,30.88825243,34.43262136
vm-102704,cluster-47,87,Standard_B4ms,4,16,79.25,14.09,29.9,29.85241379,31.44597701
vm-102705,cluster-7,98,Standard_D4s_v3,4,16,140.58,29.9,20.65,30.36265306,31.53826531
vm-102706,cluster-16,115,Standard_B1s,1,1,8.14,51.11,67.85,32.42495652,35.61747826
vm-102707,cluster-5,100,Standard_D1s_v3,1,3,38.93,11.38,24.85,27.0222,31.858
vm-102708,cluster-16,115,Standard_B1s,1,1,7.89,24.6,27.63,32.42495652,35.61747826
vm-102709,cluster-1,98,Standard_D1s_v3,1,3,40.85,19.52,20.15,29.765,34.26387755
vm-102710,cluster-37,101,Standard_D4s_v3,4,16,139.86,10.37,11.43,30.84445545,32.48534653
vm-102711,cluster-39,113,Standard_D2s_v3,2,8,70.53,70,74.38,28.6359292,30.87619469
vm-102712,cluster-19,106,Standard_B2s,2,4,22.45,53.74,57.94,33.03849057,36.94792453
vm-102713,cluster-37,101,Standard_B2s,2,4,21.99,28.12,22.74,30.84445545,32.48534653
vm-102714,cluster-17,106,Standard_B1s,1,1,7.81,42.61,55.15,32.69113208,34.37858491
vm-102715,cluster-26,115,Standard_D1s_v3,1,3,39.35,69.61,33.7,31.49956522,33.43756522
vm-102716,cluster-22,97,Standard_E2s_v3,2,16,118.25,27.43,21.95,29.02226804,31.79835052
vm-102717,cluster-8,92,Standard_M8ms,8,192,1502.68,5.33,27.24,30.88869565,34.98445652
vm-102718,cluster-33,116,Standard_E4s_v3,4,32,205.93,9.63,29.9,28.79327586,30.84103448
vm-102719,cluster-2,111,Standard_B1s,1,1,8.11,60.14,53.72,32.70495495,34.45828829
vm-102720,cluster-30,91,Standard_D8s_v3,8,32,275.34,16.1,22.34,30.92164835,31.86230769
vm-102721,cluster-47,87,Standard_D4s_v3,4,16,137.46,26.27,19.66,29.85241379,31.44597701
vm-102722,cluster-20,87,Standard_D4s_v3,4,16,140.72,15.31,16.99,29.1954023,31.26563218
vm-102723,cluster-18,114,Standard_F2s_v2,2,4,60.19,16.72,22.48,29.90236842,30.61052632
vm-102724,cluster-43,99,Standard_B2s,2,4,21.5,50.38,33.37,28.22444444,31.18787879
vm-102725,cluster-10,114,Standard_D1s_v3,1,3,40.19,29.9,19.03,28.53166667,32.41350877
vm-102726,cluster-24,102,Standard_B1s,1,1,8.08,43.23,47.65,33.89843137,37.58088235
vm-102727,cluster-4,102,Standard_D1s_v3,1,3,38.87,70,76.4,28.31901961,30.97411765
vm-102728,cluster-37,101,Standard_D1s_v3,1,3,40.76,94.24,77.97,30.84445545,32.48534653
vm-102729,cluster-4,102,Standard_F2s_v2,2,4,60.58,18.71,6.04,28.31901961,30.97411765
vm-102730,cluster-13,119,Standard_B4ms,4,16,81.42,6.03,23.12,30.93142857,33.1905042
vm-102731,cluster-25,102,Standard_F2s_v2,2,4,59.55,17.05,23.67,29.09637255,30.62176471
vm-102732,cluster-13,119,Standard_B1s,1,1,7.77,41.44,74.78,30.93142857,33.1905042
vm-102733,cluster-18,114,Standard_M8ms,8,192,1473.31,17.09,26.34,29.90236842,30.61052632
vm-102734,cluster-24,102,Standard_L8s,8,64,785.89,7.75,22.32,33.89843137,37.58088235
vm-102735,cluster-2,111,Standard_D4s_v3,4,16,140.61,2.5,27.44,32.70495495,34.45828829
vm-102736,cluster-48,103,Standard_M16ms,16,384,3068.07,29.04,29.9,30.88825243,34.43262136
vm-102737,cluster-33,116,Standard_D2s_v3,2,8,69.87,9,24.88,28.79327586,30.84103448
vm-102738,cluster-19,106,Standard_M8ms,8,192,1469.3,19.66,7.43,33.03849057,36.94792453
vm-102739,cluster-9,107,Standard_B1s,1,1,8.21,11.76,19.95,28.79214953,31.77672897
vm-102740,cluster-28,99,Standard_B2s,2,4,22.66,24.83,23.04,31.59616162,32.48343434
vm-102741,cluster-35,92,Standard_D1s_v3,1,3,40.93,21.97,12.58,30.91619565,31.5298913
vm-102742,cluster-39,113,Standard_D1s_v3,1,3,39.78,29.9,28.18,28.6359292,30.87619469
vm-102743,cluster-10,114,Standard_B1s,1,1,7.99,33.33,74.41,28.53166667,32.41350877
vm-102744,cluster-1,98,Standard_E2s_v3,2,16,117.52,15.25,19.72,29.765,34.26387755
vm-102745,cluster-42,115,Standard_D4s_v3,4,16,142.43,53.38,61.24,31.29747826,33.29347826
vm-102746,cluster-21,95,Standard_E2s_v3,2,16,122.99,39.32,35.62,29.69989474,31.52484211
vm-102747,cluster-9,107,Standard_B1s,1,1,7.8,13.09,28.79,28.79214953,31.77672897
vm-102748,cluster-47,87,Standard_D4s_v3,4,16,140.26,8.07,25.43,29.85241379,31.44597701
vm-102749,cluster-15,99,Standard_E2s_v3,2,16,123.05,18.75,25.25,30.97131313,33.51333333
vm-102750,cluster-35,92,Standard_B2s,2,4,22.52,29.31,9.63,30.91619565,31.5298913
vm-102751,cluster-5,100,Standard_F4s_v2,4,8,111.43,29.9,29.9,27.0222,31.858
vm-102752,cluster-41,98,Standard_D1s_v3,1,3,40.98,32.54,30,27.47755102,29.77244898
vm-102753,cluster-22,97,Standard_B2s,2,4,21.39,32.83,37.97,29.02226804,31.79835052
vm-102754,cluster-41,98,Standard_E8s_v3,8,64,398.22,85.56,75.43,27.47755102,29.77244898
vm-102755,cluster-23,107,Standard_D1s_v3,1,3,39.08,23.93,20.27,29.45766355,30.96635514
vm-102756,cluster-7,98,Standard_F2s_v2,2,4,59.37,36.13,62.9,30.36265306,31.53826531
vm-102757,cluster-23,107,Standard_DS4_v2,8,16,253.15,57.62,30,29.45766355,30.96635514
vm-102758,cluster-44,93,Standard_DS3_v2,4,8,132.49,31.62,49.52,29.77021505,34.46806452
vm-102759,cluster-25,102,Standard_B1s,1,1,7.77,21.74,1.51,29.09637255,30.62176471
vm-102760,cluster-27,85,Standard_B1s,1,1,8.13,19.16,16.64,31.456,34.09611765
vm-102761,cluster-41,98,Standard_B1s,1,1,7.81,25.08,27.17,27.47755102,29.77244898
vm-102762,cluster-6,94,Standard_E2s_v3,2,16,117.11,11.51,24.51,31.27457447,33.8856383
vm-102763,cluster-34,89,Standard_F2s_v2,2,4,60.78,21.07,22.32,32.59314607,34.07651685
vm-102764,cluster-9,107,Standard_B1s,1,1,8.07,87.84,84.38,28.79214953,31.77672897
vm-102765,cluster-49,103,Standard_M8ms,8,192,1483.82,65.83,58.96,30.55339806,35.20300971
vm-102766,cluster-33,116,Standard_D2s_v3,2,8,68.11,11.85,14.29,28.79327586,30.84103448
vm-102767,cluster-6,94,Standard_D1s_v3,1,3,38.99,70,76.96,31.27457447,33.8856383
vm-102768,cluster-37,101,Standard_D2s_v3,2,8,68.05,41,40.02,30.84445545,32.48534653
vm-102769,cluster-31,111,Standard_F4s_v2,4,8,109.12,21.2,13.57,33.35711712,35.1618018
vm-102770,cluster-34,89,Standard_B1s,1,1,8.09,30.6,47.48,32.59314607,34.07651685
vm-102771,cluster-41,98,Standard_D1s_v3,1,3,38.91,12.99,24.52,27.47755102,29.77244898
vm-102772,cluster-29,108,Standard_D4s_v3,4,16,136.94,79.87,78.26,29.33583333,30.73490741
vm-102773,cluster-14,84,Standard_F2s_v2,2,4,58.81,9.55,19.83,30.01452381,33.89202381
vm-102774,cluster-36,96,Standard_D2s_v3,2,8,70.41,16.57,13.7,31.16125,32.08541667
vm-102775,cluster-36,96,Standard_F2s_v2,2,4,60.87,27.96,12.65,31.16125,32.08541667
vm-102776,cluster-15,99,Standard_B1s,1,1,7.87,49.54,52.56,30.97131313,33.51333333
vm-102777,cluster-8,92,Standard_D1s_v3,1,3,40.23,21.01,10.25,30.88869565,34.98445652
vm-102778,cluster-26,115,Standard_F2s_v2,2,4,60.2,16.71,20.03,31.49956522,33.43756522
vm-102779,cluster-36,96,Standard_D1s_v3,1,3,41.12,16.62,24.12,31.16125,32.08541667
vm-102780,cluster-48,103,Standard_B1s,1,1,7.95,70.5,79.76,30.88825243,34.43262136
vm-102781,cluster-21,95,Standard_E4s_v3,4,32,200.06,29.9,19.23,29.69989474,31.52484211
vm-102782,cluster-28,99,Standard_D16s_v3,16,64,551.72,14.99,20.27,31.59616162,32.48343434
vm-102783,cluster-4,102,Standard_D4s_v3,4,16,138.36,22.2,17.53,28.31901961,30.97411765
vm-102784,cluster-16,115,Standard_F8s_v2,8,16,217,42.19,44.39,32.42495652,35.61747826
vm-102785,cluster-22,97,Standard_D1s_v3,1,3,40.3,66.42,62,29.02226804,31.79835052
vm-102786,cluster-12,107,Standard_M8ms,8,192,1491.73,30.45,62.86,28.98738318,31.40728972
vm-102787,cluster-16,115,Standard_D1s_v3,1,3,39.96,14.78,20.73,32.42495652,35.61747826
vm-102788,cluster-40,78,Standard_L8s,8,64,802.51,17.83,29.18,29.16679487,30.12717949
vm-102789,cluster-38,99,Standard_M16ms,16,384,2974.6,22.14,15.21,34.45858586,37.30060606
vm-102790,cluster-42,115,Standard_DS3_v2,4,8,132.38,20.95,18.74,31.29747826,33.29347826
vm-102791,cluster-37,101,Standard_D16s_v3,16,64,559.34,46.77,62.54,30.84445545,32.48534653
vm-102792,cluster-29,108,Standard_E2s_v3,2,16,121.33,19.96,8.64,29.33583333,30.73490741
vm-102793,cluster-18,114,Standard_D1s_v3,1,3,39.26,15.2,15.46,29.90236842,30.61052632
vm-102794,cluster-10,114,Standard_F2s_v2,2,4,61.06,24.9,27.18,28.53166667,32.41350877
vm-102795,cluster-42,115,Standard_E2s_v3,2,16,123.44,26.72,14.65,31.29747826,33.29347826
vm-102796,cluster-39,113,Standard_B1s,1,1,8.1,13.03,29.9,28.6359292,30.87619469
vm-102797,cluster-18,114,Standard_E2s_v3,2,16,123.21,20.44,18.44,29.90236842,30.61052632
vm-102798,cluster-1,98,Standard_D16s_v3,16,64,552.7,70,80.24,29.765,34.26387755
vm-102799,cluster-39,113,Standard_D1s_v3,1,3,39.16,23.24,19.98,28.6359292,30.87619469
vm-102800,cluster-21,95,Standard_D4s_v3,4,16,138.73,23.76,18.72,29.69989474,31.52484211
vm-102801,cluster-1,98,Standard_D8s_v3,8,32,285.12,14.06,29.9,29.765,34.26387755
vm-102802,cluster-15,99,Standard_L8s,8,64,816.56,17.65,21.72,30.97131313,33.51333333
vm-102803,cluster-4,102,Standard_M8ms,8,192,1482.31,13.84,1,28.31901961,30.97411765
vm-102804,cluster-20,87,Standard_D2s_v3,2,8,68.74,44.03,30,29.1954023,31.26563218
vm-102805,cluster-10,114,Standard_D16s_v3,16,64,573.38,48.74,77.22,28.53166667,32.41350877
vm-102806,cluster-23,107,Standard_B4ms,4,16,80.03,38.11,65.07,29.45766355,30.96635514
vm-102807,cluster-41,98,Standard_B1s,1,1,7.78,12.77,24.88,27.47755102,29.77244898
vm-102808,cluster-34,89,Standard_F2s_v2,2,4,59.51,61.5,47.36,32.59314607,34.07651685
vm-102809,cluster-46,84,Standard_DS3_v2,4,8,126.71,19.72,22.17,29.13321429,31.1272619
vm-102810,cluster-48,103,Standard_D1s_v3,1,3,38.8,29.9,28.62,30.88825243,34.43262136
vm-102811,cluster-33,116,Standard_E2s_v3,2,16,120.12,17.6,22.35,28.79327586,30.84103448
vm-102812,cluster-34,89,Standard_F4s_v2,4,8,112.05,21.14,10.12,32.59314607,34.07651685
vm-102813,cluster-39,113,Standard_D1s_v3,1,3,40.55,27.57,23.26,28.6359292,30.87619469
vm-102814,cluster-10,114,Standard_D2s_v3,2,8,68.52,40.52,30,28.53166667,32.41350877
vm-102815,cluster-20,87,Standard_D4s_v3,4,16,136.76,16.07,14.57,29.1954023,31.26563218
vm-102816,cluster-1,98,Standard_D2s_v3,2,8,70.51,77.89,89.61,29.765,34.26387755
vm-102817,cluster-13,119,Standard_B1s,1,1,7.91,29.9,22.75,30.93142857,33.1905042
vm-102818,cluster-1,98,Standard_B1s,1,1,7.91,24.13,19.07,29.765,34.26387755
vm-102819,cluster-5,100,Standard_B2s,2,4,21.9,20.56,25.52,27.0222,31.858
vm-102820,cluster-16,115,Standard_E8s_v3,8,64,388.96,54.94,62.98,32.42495652,35.61747826
vm-102821,cluster-15,99,Standard_D1s_v3,1,3,41.11,25.8,29.9,30.97131313,33.51333333
vm-102822,cluster-49,103,Standard_E2s_v3,2,16,120.65,17.33,22.93,30.55339806,35.20300971
vm-102823,cluster-28,99,Standard_D1s_v3,1,3,40.16,66.57,40.45,31.59616162,32.48343434
vm-102824,cluster-31,111,Standard_D1s_v3,1,3,40.71,26.95,17.74,33.35711712,35.1618018
vm-102825,cluster-23,107,Standard_E4s_v3,4,32,203.56,15.68,21.46,29.45766355,30.96635514
vm-102826,cluster-48,103,Standard_DS3_v2,4,8,130.77,46.43,49.64,30.88825243,34.43262136
vm-102827,cluster-45,86,Standard_B1s,1,1,8.03,70,82.33,27.955,31.71430233
vm-102828,cluster-43,99,Standard_F2s_v2,2,4,59.87,10.68,18.63,28.22444444,31.18787879
vm-102829,cluster-17,106,Standard_B1s,1,1,8.23,51.16,38.8,32.69113208,34.37858491
vm-102830,cluster-49,103,Standard_F2s_v2,2,4,59.75,29.9,15.91,30.55339806,35.20300971
vm-102831,cluster-34,89,Standard_F4s_v2,4,8,109.04,29.9,15.8,32.59314607,34.07651685
vm-102832,cluster-13,119,Standard_B1s,1,1,7.93,21.51,16.14,30.93142857,33.1905042
vm-102833,cluster-14,84,Standard_D1s_v3,1,3,39.31,14.41,10.71,30.01452381,33.89202381
vm-102834,cluster-11,98,Standard_B2s,2,4,22.4,29.9,21.91,30.00326531,31.15336735
vm-102835,cluster-28,99,Standard_E8s_v3,8,64,388.47,37.8,42.64,31.59616162,32.48343434
vm-102836,cluster-42,115,Standard_M16ms,16,384,3014.38,11.49,16.76,31.29747826,33.29347826
vm-102837,cluster-32,86,Standard_B1s,1,1,7.95,12.48,18.2,28.06523256,30.29674419
vm-102838,cluster-35,92,Standard_B4ms,4,16,79.35,52.79,34.28,30.91619565,31.5298913
vm-102839,cluster-31,111,Standard_B2s,2,4,21.64,15.18,12.43,33.35711712,35.1618018
vm-102840,cluster-17,106,Standard_B2s,2,4,21.36,16.61,19.14,32.69113208,34.37858491
vm-102841,cluster-47,87,Standard_B4ms,4,16,82.37,41.12,62.62,29.85241379,31.44597701
vm-102842,cluster-9,107,Standard_E8s_v3,8,64,406.65,30,46.34,28.79214953,31.77672897
vm-102843,cluster-10,114,Standard_L8s,8,64,779.1,12.33,29.61,28.53166667,32.41350877
vm-102844,cluster-8,92,Standard_E2s_v3,2,16,123.28,16.27,8.87,30.88869565,34.98445652
vm-102845,cluster-21,95,Standard_B2s,2,4,21.71,23.57,24.32,29.69989474,31.52484211
vm-102846,cluster-13,119,Standard_D4s_v3,4,16,139.83,23.68,23.3,30.93142857,33.1905042
vm-102847,cluster-50,99,Standard_D1s_v3,1,3,40.14,29.74,15.71,30.89232323,34.41474747
vm-102848,cluster-5,100,Standard_D2s_v3,2,8,68.64,44.83,51.44,27.0222,31.858
vm-102849,cluster-6,94,Standard_B2s,2,4,22.08,6.95,18.66,31.27457447,33.8856383
vm-102850,cluster-30,91,Standard_F4s_v2,4,8,107.84,17.4,20.71,30.92164835,31.86230769
vm-102851,cluster-31,111,Standard_D1s_v3,1,3,39.33,63.64,51.06,33.35711712,35.1618018
vm-102852,cluster-17,106,Standard_D1s_v3,1,3,40.46,18.51,14.38,32.69113208,34.37858491
vm-102853,cluster-11,98,Standard_E8s_v3,8,64,410.82,23.71,13.04,30.00326531,31.15336735
vm-102854,cluster-20,87,Standard_B1s,1,1,7.79,18.24,10.95,29.1954023,31.26563218
vm-102855,cluster-48,103,Standard_D2s_v3,2,8,70.32,26.49,17.1,30.88825243,34.43262136
vm-102856,cluster-9,107,Standard_D1s_v3,1,3,39.62,32.03,52.36,28.79214953,31.77672897
vm-102857,cluster-2,111,Standard_B1s,1,1,7.8,24.47,20.19,32.70495495,34.45828829
vm-102858,cluster-37,101,Standard_B1s,1,1,8.15,23.83,29.9,30.84445545,32.48534653
vm-102859,cluster-1,98,Standard_D1s_v3,1,3,39.38,3.01,23.68,29.765,34.26387755
vm-102860,cluster-4,102,Standard_F8s_v2,8,16,225.13,18.5,13.17,28.31901961,30.97411765
vm-102861,cluster-36,96,Standard_D1s_v3,1,3,39.52,29.9,20.84,31.16125,32.08541667
vm-102862,cluster-25,102,Standard_L8s,8,64,781.24,4.54,15.45,29.09637255,30.62176471
vm-102863,cluster-3,100,Standard_E2s_v3,2,16,119.24,28.26,16.32,29.0927,33.2273
vm-102864,cluster-9,107,Standard_F2s_v2,2,4,59.36,26.68,25.76,28.79214953,31.77672897
vm-102865,cluster-22,97,Standard_E2s_v3,2,16,118.24,13.83,28.79,29.02226804,31.79835052
vm-102866,cluster-23,107,Standard_D2s_v3,2,8,71,13.39,15.12,29.45766355,30.96635514
vm-102867,cluster-12,107,Standard_B4ms,4,16,78.01,41.71,55.92,28.98738318,31.40728972
vm-102868,cluster-10,114,Standard_D1s_v3,1,3,39.68,25.66,9.67,28.53166667,32.41350877
vm-102869,cluster-34,89,Standard_B2s,2,4,21.88,29.45,22.63,32.59314607,34.07651685
vm-102870,cluster-43,99,Standard_D8s_v3,8,32,283.4,48.61,43,28.22444444,31.18787879
vm-102871,cluster-10,114,Standard_L8s,8,64,820.68,38.52,66.12,28.53166667,32.41350877
vm-102872,cluster-30,91,Standard_DS4_v2,8,16,262.7,85.68,78.14,30.92164835,31.86230769
vm-102873,cluster-22,97,Standard_F2s_v2,2,4,58.41,30,43.71,29.02226804,31.79835052
vm-102874,cluster-6,94,Standard_D4s_v3,4,16,141.57,14.5,3.75,31.27457447,33.8856383
vm-102875,cluster-50,99,Standard_F2s_v2,2,4,58.56,21.28,21.22,30.89232323,34.41474747
vm-102876,cluster-2,111,Standard_D2s_v3,2,8,70.72,16.35,3.24,32.70495495,34.45828829
vm-102877,cluster-30,91,Standard_D1s_v3,1,3,40.26,55.51,49.86,30.92164835,31.86230769
vm-102878,cluster-2,111,Standard_E2s_v3,2,16,117.51,23.79,27.77,32.70495495,34.45828829
vm-102879,cluster-32,86,Standard_D1s_v3,1,3,40.33,18.81,14.78,28.06523256,30.29674419
vm-102880,cluster-42,115,Standard_B2s,2,4,21.74,17.43,11.07,31.29747826,33.29347826
vm-102881,cluster-16,115,Standard_F8s_v2,8,16,213.55,18.95,29.9,32.42495652,35.61747826
vm-102882,cluster-12,107,Standard_D1s_v3,1,3,40.38,11.43,20.32,28.98738318,31.40728972
vm-102883,cluster-1,98,Standard_B1s,1,1,7.86,42.37,50.44,29.765,34.26387755
vm-102884,cluster-8,92,Standard_B1s,1,1,8,36.18,63.59,30.88869565,34.98445652
vm-102885,cluster-48,103,Standard_L8s,8,64,801.76,21.62,18.16,30.88825243,34.43262136
vm-102886,cluster-50,99,Standard_D2s_v3,2,8,68.07,73.84,83.47,30.89232323,34.41474747
vm-102887,cluster-13,119,Standard_F2s_v2,2,4,60.68,11.93,11.25,30.93142857,33.1905042
vm-102888,cluster-15,99,Standard_D4s_v3,4,16,141.29,30,66.19,30.97131313,33.51333333
vm-102889,cluster-44,93,Standard_E4s_v3,4,32,201.79,79.63,88.76,29.77021505,34.46806452
vm-102890,cluster-8,92,Standard_B2s,2,4,21.45,70.23,73.23,30.88869565,34.98445652
vm-102891,cluster-10,114,Standard_DS3_v2,4,8,126.75,19.94,28.55,28.53166667,32.41350877
vm-102892,cluster-46,84,Standard_B4ms,4,16,81.27,42,70.43,29.13321429,31.1272619
vm-102893,cluster-5,100,Standard_F4s_v2,4,8,111.74,14.64,15.63,27.0222,31.858
vm-102894,cluster-50,99,Standard_B1s,1,1,8.18,55.15,72.6,30.89232323,34.41474747
vm-102895,cluster-19,106,Standard_DS4_v2,8,16,266.39,49.42,46.54,33.03849057,36.94792453
vm-102896,cluster-47,87,Standard_D2s_v3,2,8,70.95,11.88,18.87,29.85241379,31.44597701
vm-102897,cluster-38,99,Standard_D1s_v3,1,3,39.19,86.79,78.35,34.45858586,37.30060606
vm-102898,cluster-11,98,Standard_F2s_v2,2,4,58.56,22.45,29.9,30.00326531,31.15336735
vm-102899,cluster-43,99,Standard_B1s,1,1,7.98,36.65,46.56,28.22444444,31.18787879
vm-102900,cluster-20,87,Standard_B1s,1,1,8.13,39.15,60.91,29.1954023,31.26563218
vm-102901,cluster-20,87,Standard_B4ms,4,16,81.99,21.84,12,29.1954023,31.26563218
vm-102902,cluster-21,95,Standard_B1s,1,1,8,53.03,45.58,29.69989474,31.52484211
vm-102903,cluster-18,114,Standard_F2s_v2,2,4,58.32,53.01,45.37,29.90236842,30.61052632
vm-102904,cluster-50,99,Standard_D2s_v3,2,8,71.25,18.55,17.04,30.89232323,34.41474747
vm-102905,cluster-10,114,Standard_B1s,1,1,8.22,16.29,21.17,28.53166667,32.41350877
